SNo,Date,Symbol,Segment,EntryAt,Signal,Rate,QTY,TGT,SL,Cycle,ExitAt,Closure,ExitRate,Open,High,Low,Close,PP,PR,PS,NewPR,NewPS,LowWick,UpWick,Body,CandleColor,CandleType,SumBody,SMA21,SumClose,AlgoName,TSLFlag
1,09-01-2023,ADANIPORTS,NSECM,10.22.05,BUY,820.0375,133,828.893905,815.6092975,29,11.18.05,SL,nil,819.75,820.2,819.55,820.2,817.994252873563,826.828590804598,809.159914942529,828.893905,,,,,,,,,,Algo1.1,
2,09-01-2023,BHARTIARTL,NSECM,11.49.05,BUY,820.7625,122,829.626735,816.3303825,58,12.24.05,SL,nil,820.3,820.95,820.3,820.9,818.798275862069,827.641297241379,809.955254482759,829.626735,,,,,,,,,,Algo1.1,
3,09-01-2023,LUPIN,NSECM,09.53.05,BUY,749.7875,122,757.885205,745.7386475,145,12.42.05,SL,nil,750.15,750.65,749.5,749.5,747.501149425287,755.57416183908,739.428137011494,757.885205,,,,,,,,,,Algo1.1,
4,09-01-2023,PVR,NSECM,14.15.05,BUY,1677.675,165,1686.063375,1673.4808125,174,14.34.05,SL,nil,1676.7,1678.0,1676.7,1678.0,1676.27701149425,1684.65839655172,1667.89562643678,1686.063375,,,,,,,,,,Algo1.1,
5,09-01-2023,UPL,NSECM,14.14.05,BUY,727.8125,137,735.672875,723.8823125,290,15.10.05,TGT,nil,727.6,727.9,727.55,727.9,725.986206896552,733.826857931034,718.145555862069,735.672875,,,,,,,,,,Algo1.1,
6,09-01-2023,HDFCLIFE,NSECM,12.18.06,SELL,606.9125,60,600.357845,610.1898275,290,15.18.05,EXIT,608.4,607.15,607.15,606.7,606.9,608.514367816092,615.086322988506,601.942412643678,,600.357845,,,,,,,,,Algo1.1,
7,10-01-2023,ADANIPORTS,NSECM,11.11.02,SELL,811.8375,130,803.069655,816.2214225,58,12.38.02,TGT,nil,812.6,812.75,811.5,811.55,813.150574712644,821.93260091954,804.368548505747,,803.069655,,,,,,,,,Algo1.1,
8,10-01-2023,TATACONSUM,NSECM,10.13.02,BUY,770.6625,123,778.985655,766.5009225,116,12.51.02,SL,nil,770.8,770.8,770.55,770.65,768.846551724138,777.150094482759,760.543008965518,778.985655,,,,,,,,,,Algo1.1,
9,10-01-2023,LUPIN,NSECM,14.05.03,BUY,757.35,132,765.52938,753.26031,290,15.18.03,EXIT,758.95,757.3,757.55,756.75,757.55,755.844827586207,764.007951724138,747.681703448276,765.52938,,,,,,,,,,Algo1.1,
10,11-01-2023,PVR,NSECM,12.09.02,SELL,1688.75,59,1680.30625,1692.971875,174,13.07.02,SL,nil,1690.0,1690.1,1688.3,1688.3,1690.32183908046,1698.77344827586,1681.87022988506,,1680.30625,,,,,,,,,Algo1.1,
11,13-01-2023,TECHM,NSECM,10.13.01,BUY,992.0375,100,1002.751505,986.6804975,58,10.30.02,SL,nil,992.5,992.5,991.65,992.0,990.027011494253,1000.71930321839,979.334719770115,1002.751505,,,,,,,,,,Algo1.1,
12,13-01-2023,TVSMOTOR,NSECM,11.40.01,SELL,995.5375,132,984.785695,1000.9134025,87,12.39.02,SL,nil,995.15,996.0,994.15,996.0,997.937931034483,1008.71566068966,987.16020137931,,984.785695,,,,,,,,,Algo1.1,
13,13-01-2023,BHARTIARTL,NSECM,10.42.02,SELL,755.1625,126,747.006745,759.2403775,87,12.43.02,SL,nil,754.85,755.55,754.5,755.3,757.216091954023,765.394025747126,749.03815816092,,747.006745,,,,,,,,,Algo1.1,
14,13-01-2023,PVR,NSECM,11.40.02,BUY,1740.4875,100,1749.1899375,1736.13628125,145,12.44.03,SL,nil,1740.8,1741.0,1739.95,1740.5,1738.8275862069,1747.52172413793,1730.13344827586,1749.1899375,,,,,,,,,,Algo1.1,
15,13-01-2023,ADANIPORTS,NSECM,10.42.02,BUY,790.2875,57,798.822605,786.0199475,145,13.53.03,TGT,nil,790.1,790.45,790.1,790.3,788.196551724138,796.709074482759,779.684028965517,798.822605,,,,,,,,,,Algo1.1,
16,13-01-2023,CHOLAFIN,NSECM,13.07.02,SELL,707.1,132,699.46332,710.91834,174,14.40.01,SL,nil,707.4,707.65,706.65,707.05,708.686781609195,716.340598850575,701.032964367816,,699.46332,,,,,,,,,Algo1.1,
17,13-01-2023,TATACONSUM,NSECM,12.09.02,BUY,752.7125,141,760.841795,748.6478525,232,15.18.02,EXIT,752.95,752.3,752.85,752.3,752.85,750.853448275862,758.962665517241,742.744231034482,760.841795,,,,,,,,,,Algo1.1,
18,13-01-2023,LUPIN,NSECM,13.07.02,BUY,755.2,132,763.35616,751.12192,232,15.18.03,EXIT,755.65,755.2,755.2,755.2,755.2,753.497126436782,761.634895402299,745.359357471264,763.35616,,,,,,,,,,Algo1.1,
19,16-01-2023,JSWSTEEL,NSECM,09.50.04,SELL,754.825,133,746.67289,758.901055,29,10.38.04,SL,nil,755.25,755.25,754.45,754.8,756.764367816092,764.937422988506,748.591312643678,,746.67289,,,,,,,,,Algo1.1,
20,16-01-2023,PVR,NSECM,10.19.06,SELL,1718.9125,132,1710.3179375,1723.20978125,29,10.55.06,TGT,nil,1718.5,1719.15,1718.4,1719.05,1720.79367816092,1729.39764655172,1712.18970977012,,1710.3179375,,,,,,,,,Algo1.1,
21,16-01-2023,LUPIN,NSECM,10.19.06,SELL,750.6,133,742.49352,754.65324,58,14.54.05,SL,nil,750.7,750.9,750.5,750.5,752.116091954023,760.238945747126,743.993238160919,,742.49352,,,,,,,,,Algo1.1,
22,16-01-2023,CHOLAFIN,NSECM,14.11.04,SELL,692.1,58,684.62532,695.83734,58,15.18.04,EXIT,690.55,692.25,692.95,691.75,691.85,693.645977011494,701.137353563219,686.15460045977,,684.62532,,,,,,,,,Algo1.1,
23,16-01-2023,TATACONSUM,NSECM,09.50.04,SELL,750.2375,127,742.134935,754.2887825,58,15.18.04,EXIT,747.0,750.5,750.65,750.1,750.1,752.050574712644,760.17272091954,743.928428505747,,742.134935,,,,,,,,,Algo1.1,
24,16-01-2023,ADANIPORTS,NSECM,10.19.06,SELL,789.8,144,781.27016,794.06492,290,15.18.05,EXIT,786.45,789.5,790.0,789.3,789.95,791.698275862069,800.248617241379,783.147934482759,,781.27016,,,,,,,,,Algo1.1,
25,17-01-2023,TVSMOTOR,NSECM,10.12.03,BUY,985.075,101,995.71381,979.755595,57,11.05.02,SL,nil,984.45,985.5,984.2,985.3,983.059064327485,993.676102222222,972.442026432748,995.71381,,,,,,,,,,Algo1.1,
26,17-01-2023,ADANIPORTS,NSECM,10.40.03,BUY,789.85,133,798.38038,785.58481,57,12.24.02,SL,nil,790.0,790.0,789.7,789.85,787.795294117647,796.303483294118,779.287104941176,798.38038,,,,,,,,,,Algo1.1,
27,17-01-2023,JSWSTEEL,NSECM,10.12.03,SELL,759.35,131,751.14902,763.45049,57,12.55.02,TGT,nil,760.0,760.0,759.1,759.15,761.013157894737,769.2321,752.794215789474,,751.14902,,,,,,,,,Algo1.1,
28,17-01-2023,BHARTIARTL,NSECM,13.28.03,SELL,760.875,126,752.65755,764.983725,85,13.49.05,SL,nil,760.3,761.2,760.3,761.0,762.729314888011,770.966791488801,754.49183828722,,752.65755,,,,,,,,,Algo1.1,
29,17-01-2023,TATACONSUM,NSECM,12.04.02,SELL,745.3,134,737.25076,749.32462,169,15.08.03,SL,nil,745.4,745.4,745.0,745.4,747.048224852071,755.116345680473,738.980104023669,,737.25076,,,,,,,,,Algo1.1,
30,17-01-2023,LUPIN,NSECM,10.12.03,SELL,751.2125,131,743.099405,755.2690475,253,15.18.02,EXIT,754.5,751.4,751.55,751.1,751.1,752.832456140351,760.963046666667,744.701865614035,,743.099405,,,,,,,,,Algo1.1,
31,18-01-2023,TVSMOTOR,NSECM,10.40.03,SELL,994.4125,101,983.672845,1000.856293,85,12.36.05,SL,nil,993.7,994.65,993.7,994.65,997.08431372549,1007.85282431373,986.315803137255,,983.672845,,,,,,,,,Algo1.1,
32,18-01-2023,CHOLAFIN,NSECM,12.06.03,BUY,689.25,145,696.6939,684.78366,169,15.18.03,EXIT,691.6,689.15,689.4,688.8,689.4,687.776035502959,695.204016686391,680.348054319527,696.6939,,,,,,,,,,Algo1.1,
33,19-01-2023,PVR,NSECM,10.41.02,SELL,1653.5875,60,1645.3195625,1658.5482625,85,11.43.03,SL,nil,1654.85,1656.8,1651.55,1653.0,1654.81509803922,1663.08917352941,1646.54102254902,,1645.3195625,,,,,,,,,Algo1.1,
34,19-01-2023,BHARTIARTL,NSECM,13.01.03,BUY,772.8875,129,781.234685,767.879189,225,15.18.02,EXIT,772.35,772.9,773.0,772.65,772.95,771.106296296296,779.434244296296,762.778348296296,781.234685,,,,,,,,,,Algo1.1,
35,19-01-2023,ADANIPORTS,NSECM,13.58.03,SELL,774.9375,129,766.568175,779.959095,281,15.18.02,EXIT,776.6,775.0,775.1,774.75,774.95,777.03256227758,785.424513950178,768.640610604982,,766.568175,,,,,,,,,Algo1.1,
36,20-01-2023,TVSMOTOR,NSECM,13.47.03,SELL,986.8,132,976.14256,993.194464,29,14.21.03,TGT,nil,986.55,986.95,986.45,986.9,988.516274509804,999.19225027451,977.840298745098,,976.14256,,,,,,,,,Algo1.1,
37,20-01-2023,LUPIN,NSECM,12.51.03,SELL,758.5125,101,750.320565,763.427661,85,15.18.23,EXIT,755.95,758.25,758.65,758.1,758.65,760.273563218391,768.484517701149,752.062608735632,,750.320565,,,,,,,,,Algo1.1,
38,20-01-2023,IRCTC,NSECM,13.47.03,SELL,645.475,155,638.50387,649.657678,85,15.18.24,EXIT,641.5,644.5,645.8,644.5,645.8,647.543921568628,654.537395921569,640.550447215686,,638.50387,,,,,,,,,Algo1.1,
39,23-01-2023,ADANIPORTS,NSECM,10.12.06,BUY,771.875,135,780.21125,766.87325,57,12.10.03,SL,nil,772.45,772.45,771.05,772.0,770.258479532164,778.577271111111,761.939687953216,780.21125,,,,,,,,,,Algo1.1,
40,23-01-2023,BHARTIARTL,NSECM,10.12.05,BUY,773.4125,129,781.765355,768.400787,57,12.27.02,SL,nil,773.75,773.75,773.3,773.3,771.405847953216,779.737031111111,763.074664795321,781.765355,,,,,,,,,,Algo1.1,
41,23-01-2023,PVR,NSECM,13.00.04,BUY,1629.85,130,1637.99925,1624.96045,57,14.41.02,SL,nil,1629.95,1630.05,1629.25,1630.05,1628.12933333333,1636.26998,1619.98868666667,1637.99925,,,,,,,,,,Algo1.1,
42,23-01-2023,TVSMOTOR,NSECM,13.56.03,SELL,976.7125,140,966.164005,983.041597,141,15.08.04,SL,nil,976.55,977.1,976.55,976.6,978.292526690391,988.858085978647,967.726967402135,,966.164005,,,,,,,,,Algo1.1,
43,23-01-2023,CHOLAFIN,NSECM,11.37.03,SELL,712.275,61,704.58243,716.890542,225,15.18.03,EXIT,712.4,712.8,712.85,712.05,712.1,713.941252955083,721.651818486998,706.230687423168,,704.58243,,,,,,,,,Algo1.1,
44,23-01-2023,TATACONSUM,NSECM,10.12.04,BUY,740.225,136,748.21943,735.428342,253,15.18.03,EXIT,742.1,740.45,740.45,740.15,740.15,738.404678362573,746.379448888889,730.429907836257,748.21943,,,,,,,,,,Algo1.1,
45,23-01-2023,JSWSTEEL,NSECM,13.28.03,BUY,734.6125,102,742.546315,729.852211,281,15.18.03,EXIT,733.15,734.65,734.8,734.55,734.55,732.830105401845,740.744670540184,724.915540263505,742.546315,,,,,,,,,,Algo1.1,
46,24-01-2023,BHARTIARTL,NSECM,12.09.02,SELL,763.3625,131,755.118185,768.72130475,113,14.08.02,SL,nil,763.05,763.5,763.05,763.45,765.189970501475,773.454022182891,756.925918820059,,755.118185,,,,,,,,,Algo1.1,
47,24-01-2023,TATACONSUM,NSECM,13.33.02,SELL,742.6875,135,734.666475,747.90116625,197,15.18.02,EXIT,741.05,742.5,743.05,742.5,742.6,744.509898477158,752.550605380711,736.469191573604,,734.666475,,,,,,,,,Algo1.1,
48,25-01-2023,JSWSTEEL,NSECM,10.12.02,SELL,718.3375,139,710.579455,723.38022925,57,11.35.03,SL,nil,717.8,718.7,717.45,718.6,720.313450292398,728.092835555555,712.53406502924,,710.579455,,,,,,,,,Algo1.1,
49,25-01-2023,LUPIN,NSECM,11.08.03,SELL,741.925,135,733.91221,747.1333135,113,12.10.02,SL,nil,741.9,742.05,741.55,742.05,743.900737463127,751.934865427729,735.866609498525,,733.91221,,,,,,,,,Algo1.1,
50,25-01-2023,BHARTIARTL,NSECM,12.04.03,SELL,770.75,130,762.4259,776.160665,169,12.30.03,SL,nil,770.4,770.9,770.4,770.85,772.569723865878,780.913476883629,764.225970848126,,762.4259,,,,,,,,,Algo1.1,
51,25-01-2023,ADANIPORTS,NSECM,13.28.03,SELL,718.1125,139,710.356885,723.15364975,253,13.34.04,SL,nil,718.6,718.6,717.65,718.1,719.875889328063,727.650548932806,712.10122972332,,710.356885,,,,,,,,,Algo1.1,
52,27-01-2023,JSWSTEEL,NSECM,09.51.03,SELL,723.2875,138,715.475995,728.36497825,29,10.17.02,TGT,nil,724.45,724.45,722.8,722.95,724.794252873563,732.622030804598,716.966474942529,,715.475995,,,,,,,,,Algo1.1,
53,27-01-2023,BHARTIARTL,NSECM,10.19.03,BUY,771.35,130,779.68058,765.935123,57,15.18.03,EXIT,774.35,770.7,771.6,770.6,771.6,769.606140350877,777.917886666667,761.294394035088,779.68058,,,,,,,,,,Algo1.1,
54,30-01-2023,BHARTIARTL,NSECM,10.12.04,BUY,768.8125,130,777.115675,763.41543625,57,15.18.05,EXIT,770.05,768.35,769.0,768.35,768.95,766.926315789474,775.20912,758.643511578947,777.115675,,,,,,,,,,Algo1.1,
55,30-01-2023,LUPIN,NSECM,13.57.05,SELL,736.9125,136,728.953845,742.08562575,281,15.18.05,EXIT,734.05,737.25,737.35,736.7,736.8,738.630901542112,746.608115278766,730.653687805457,,728.953845,,,,,,,,,Algo1.1,
56,31-01-2023,TATACONSUM,NSECM,11.36.08,SELL,727.9,137,720.03868,733.009858,141,15.18.04,EXIT,730.0,728.45,728.6,727.6,727.7,729.639361702128,737.519466808511,721.759256595745,,720.03868,,,,,,,,,Algo1.1,
57,31-01-2023,BHARTIARTL,NSECM,11.36.09,BUY,773.8,129,782.15704,768.367924,141,15.18.04,EXIT,771.1,773.85,774.1,773.6,773.75,771.995271867613,780.332820803783,763.657722931442,782.15704,,,,,,,,,,Algo1.1,
58,01-02-2023,CHOLAFIN,NSECM,10.40.02,SELL,759.4125,132,751.210845,764.74357575,85,11.21.01,TGT,nil,757.8,760.0,757.65,760.0,762.039019607843,770.269041019608,753.808998196078,,751.210845,,,,,,,,,Algo1.1,
59,01-02-2023,TATACONSUM,NSECM,11.08.03,BUY,742.725,135,750.74643,737.5110705,113,13.42.02,SL,nil,742.35,743.2,742.2,742.75,740.945427728613,748.947638348082,732.943217109144,750.74643,,,,,,,,,,Algo1.1,
60,01-02-2023,BHARTIARTL,NSECM,13.28.02,SELL,776.775,129,768.38583,782.2279605,253,13.43.02,TGT,nil,777.0,777.15,776.45,776.75,778.701910408432,787.111891040843,770.291929776021,,768.38583,,,,,,,,,Algo1.1,
61,02-02-2023,TATACONSUM,NSECM,10.16.02,SELL,734.7875,136,726.851795,739.94570825,57,11.02.03,SL,nil,735.0,735.15,734.6,734.7,736.40730994152,744.360508888889,728.454110994152,,726.851795,,,,,,,,,Algo1.1,
62,02-02-2023,PVR,NSECM,11.40.03,SELL,1679.15,129,1670.75425,1684.6072375,57,11.54.02,SL,nil,1679.55,1679.9,1678.4,1679.15,1680.95141843972,1689.35617553191,1672.54666134752,,1670.75425,,,,,,,,,Algo1.1,
63,02-02-2023,BHARTIARTL,NSECM,10.16.02,SELL,773.2,130,764.84944,778.627864,113,11.56.07,SL,nil,773.35,773.4,773.0,773.2,774.954385964912,783.323893333333,766.584878596491,,764.84944,,,,,,,,,Algo1.1,
64,02-02-2023,JSWSTEEL,NSECM,13.04.03,SELL,727.475,60,719.61827,732.5818745,141,14.14.02,SL,nil,727.45,728.2,726.5,727.6,729.512222222222,737.390954222222,721.633490222222,,719.61827,,,,,,,,,Algo1.1,
65,02-02-2023,TVSMOTOR,NSECM,14.29.02,SELL,997.1125,137,986.343685,1004.11222975,225,14.46.02,SL,nil,997.45,997.45,997.0,997.0,998.996494066883,1009.78565620281,988.20733193096,,986.343685,,,,,,,,,Algo1.1,
66,02-02-2023,CHOLAFIN,NSECM,11.12.02,BUY,766.775,100,775.05617,761.3922395,309,14.47.02,TGT,nil,766.9,767.6,766.5,766.5,764.679203539823,772.937738938053,756.420668141593,775.05617,,,,,,,,,,Algo1.1,
67,03-02-2023,PVR,NSECM,10.41.04,SELL,1693.8375,142,1685.3683125,1699.342471875,29,10.45.03,SL,nil,1692.6,1694.45,1692.0,1694.45,1696.47549019608,1704.95786764706,1687.9931127451,,1685.3683125,,,,,,,,,Algo1.1,
68,03-02-2023,BHARTIARTL,NSECM,11.09.03,BUY,786.2875,135,794.779405,780.76776175,57,11.30.03,SL,nil,786.85,786.9,785.85,786.2,784.599705014749,793.073381828909,776.12602820059,794.779405,,,,,,,,,,Algo1.1,
69,03-02-2023,UPL,NSECM,09.45.04,BUY,706.325,59,713.95331,701.3665985,85,14.06.03,TGT,nil,706.5,706.6,705.9,706.4,704.534482758621,712.143455172414,696.925510344827,713.95331,,,,,,,,,,Algo1.1,
70,03-02-2023,LUPIN,NSECM,10.13.03,SELL,739.325,127,731.34029,744.5150615,113,15.18.03,EXIT,739.0,739.35,739.4,739.1,739.4,741.292105263158,749.29806,733.286150526316,,731.34029,,,,,,,,,Algo1.1,
71,03-02-2023,JSWSTEEL,NSECM,12.33.03,BUY,727.8375,137,735.698145,722.72808075,197,15.18.03,EXIT,732.2,727.35,728.0,727.35,728.0,726.199746192893,734.042703451777,718.35678893401,735.698145,,,,,,,,,,Algo1.1,
72,06-02-2023,CHOLAFIN,NSECM,10.40.02,BUY,773.2125,127,781.563195,767.78454825,57,11.47.02,SL,nil,773.15,773.5,772.95,773.2,771.376666666667,779.707534666667,763.045798666667,781.563195,,,,,,,,,,Algo1.1,
73,06-02-2023,TATACONSUM,NSECM,13.56.02,BUY,730.075,141,737.95981,724.9498735,57,15.18.02,EXIT,730.0,730.5,730.9,729.8,729.8,727.964768683274,735.826788185053,720.102749181494,737.95981,,,,,,,,,,Algo1.1,
74,06-02-2023,BHARTIARTL,NSECM,10.12.05,SELL,786.5,129,778.0058,792.02123,85,15.18.03,EXIT,789.5,786.7,786.7,786.4,786.45,788.10701754386,796.618573333333,779.595461754386,,778.0058,,,,,,,,,Algo1.1,
75,06-02-2023,UPL,NSECM,10.12.05,BUY,707.65,137,715.29262,702.682297,281,15.18.03,EXIT,714.3,707.5,707.7,707.5,707.7,706.059649122807,713.685093333333,698.43420491228,715.29262,,,,,,,,,,Algo1.1,
76,07-02-2023,TATACONSUM,NSECM,10.40.05,SELL,725.6875,134,717.850075,730.78182625,57,11.12.03,SL,nil,725.9,726.0,725.35,725.7,727.301764705882,735.156623764706,719.446905647059,,717.850075,,,,,,,,,Algo1.1,
77,07-02-2023,CHOLAFIN,NSECM,12.32.04,SELL,782.625,138,774.17265,788.1190275,85,13.45.02,TGT,nil,783.0,783.0,782.3,782.6,784.369035532995,792.840221116751,775.897849949239,,774.17265,,,,,,,,,Algo1.1,
78,07-02-2023,BHARTIARTL,NSECM,14.24.03,BUY,790.5,134,799.0374,784.95069,85,15.15.03,SL,nil,790.55,790.75,790.05,790.6,788.878101402373,797.397984897519,780.358217907227,799.0374,,,,,,,,,,Algo1.1,
79,07-02-2023,BHARATFORG,NSECM,13.57.02,SELL,865.5125,114,856.164965,871.58839775,113,15.18.02,EXIT,867.5,866.45,866.45,865.0,865.3,867.159727164887,876.525052218268,857.794402111506,,856.164965,,,,,,,,,Algo1.1,
80,07-02-2023,AXISBANK,NSECM,11.08.02,SELL,878.9375,128,869.444975,885.10764125,197,15.18.02,EXIT,878.65,878.5,879.15,878.5,879.05,881.052802359882,890.568172625369,871.537432094395,,869.444975,,,,,,,,,Algo1.1,
81,07-02-2023,LUPIN,NSECM,10.40.05,BUY,746.45,116,754.51166,741.209921,281,15.18.03,EXIT,751.0,746.5,746.6,746.0,746.6,744.655098039216,752.697373098039,736.612822980392,754.51166,,,,,,,,,,Algo1.1,
82,07-02-2023,SBICARD,NSECM,10.12.03,SELL,747.5,127,739.427,752.74745,309,15.18.03,EXIT,751.65,747.15,747.65,747.15,747.6,749.314619883041,757.407217777778,741.222021988304,,739.427,,,,,,,,,Algo1.1,
83,08-02-2023,TVSMOTOR,NSECM,09.45.03,BUY,1052.1125,95,1060.350540875,1046.18111057,29,10.44.03,SL,nil,1051.8,1052.4,1051.55,1052.25,1050.59885057471,1058.82503957471,1042.37266157471,1060.350540875,,,,,,,,,,Algo1.1,
84,08-02-2023,HCLTECH,NSECM,10.12.02,SELL,1140.05,88,1131.1234085,1146.47714588,57,11.25.03,SL,nil,1140.0,1140.25,1139.95,1140.0,1141.86608187134,1150.8068932924,1132.92527045029,,1131.1234085,,,,,,,,,Algo1.1,
85,08-02-2023,TECHM,NSECM,10.40.03,BUY,1012.7875,59,1020.717626125,1007.07780919,57,11.25.03,TGT,nil,1013.55,1013.55,1012.5,1012.55,1010.7768627451,1018.69124558039,1002.8624799098,1020.717626125,,,,,,,,,,Algo1.1,
86,08-02-2023,PVR,NSECM,10.12.02,BUY,1688.4375,99,1701.657965625,1678.91876475,85,13.32.02,TGT,nil,1688.0,1688.7,1687.65,1688.7,1685.6947368421,1698.89372663158,1672.49574705263,1701.657965625,,,,,,,,,,Algo1.1,
87,08-02-2023,TATACONSUM,NSECM,11.36.02,SELL,721.8875,139,714.091115,727.5008972,141,15.18.02,EXIT,724.4,722.0,722.0,721.75,721.9,723.584160756501,731.398869692671,715.769451820331,,714.091115,,,,,,,,,Algo1.1,
88,08-02-2023,CHOLAFIN,NSECM,14.24.02,BUY,796.9125,156,805.519155,790.7157084,225,15.18.02,EXIT,796.4,796.85,797.05,796.8,796.9,795.096601941748,803.683645242719,786.509558640777,805.519155,,,,,,,,,,Algo1.1,
89,08-02-2023,AXISBANK,NSECM,14.24.03,SELL,873.4875,125,864.053835,880.2797388,309,15.18.02,EXIT,872.1,873.6,873.7,873.25,873.5,875.735706580367,885.193652211435,866.277760949299,,864.053835,,,,,,,,,Algo1.1,
90,08-02-2023,IRCTC,NSECM,13.00.02,BUY,640.3,114,647.21524,635.3210272,309,15.18.03,EXIT,641.15,640.0,640.4,640.0,640.4,638.748962962963,645.647451762963,631.850474162963,647.21524,,,,,,,,,,Algo1.1,
91,09-02-2023,PVR,NSECM,10.12.02,BUY,1672.225,60,1685.31852175,1662.79766434,57,10.28.02,TGT,nil,1671.0,1672.9,1671.0,1672.5,1670.11286549708,1683.18984923392,1657.03588176023,1685.31852175,,,,,,,,,,Algo1.1,
92,09-02-2023,VBL,NSECM,10.40.03,SELL,1301.1,140,1290.912387,1308.43508136,57,11.37.02,TGT,nil,1301.4,1301.4,1301.0,1301.0,1303.46725490196,1313.67340350784,1293.26110629608,,1290.912387,,,,,,,,,Algo1.1,
93,09-02-2023,LUPIN,NSECM,11.36.01,BUY,779.75,77,788.1713,773.686664,85,13.38.02,SL,nil,779.4,780.0,779.4,779.8,778.156382978723,786.560471914893,769.752294042553,788.1713,,,,,,,,,,Algo1.1,
94,09-02-2023,UPL,NSECM,10.12.02,SELL,715.3125,125,707.587125,720.87477,141,13.51.03,SL,nil,715.8,716.1,714.65,715.25,716.872222222222,724.614442222222,709.130002222222,,707.587125,,,,,,,,,Algo1.1,
95,09-02-2023,TVSMOTOR,NSECM,13.01.02,SELL,1043.1875,128,1035.019341875,1049.06857385,141,15.04.02,SL,nil,1043.0,1043.25,1043.0,1043.25,1045.2137037037,1053.3977270037,1037.0296804037,,1035.019341875,,,,,,,,,Algo1.1,
96,09-02-2023,BHARATFORG,NSECM,13.01.02,SELL,866.6125,116,857.253085,873.3512788,169,15.18.01,EXIT,869.05,866.5,866.95,866.5,866.5,868.254074074074,877.631218074074,858.876930074074,,857.253085,,,,,,,,,Algo1.1,
97,09-02-2023,CHOLAFIN,NSECM,11.36.01,BUY,797.7375,138,806.353065,791.5342932,169,15.18.01,EXIT,795.95,797.7,798.0,797.55,797.7,795.987825059102,804.58449356974,787.391156548463,806.353065,,,,,,,,,,Algo1.1,
98,09-02-2023,AXISBANK,NSECM,12.04.02,SELL,864.9875,87,855.645635,871.7136428,197,15.18.01,EXIT,868.7,864.95,865.2,864.75,865.0,867.195463510848,876.561174516765,857.829752504931,,855.645635,,,,,,,,,Algo1.1,
99,09-02-2023,JSWSTEEL,NSECM,12.04.02,SELL,726.675,88,718.82691,732.3256248,197,15.18.02,EXIT,724.15,726.55,726.85,726.25,726.8,728.672781065089,736.542447100591,720.803115029586,,718.82691,,,,,,,,,Algo1.1,
100,09-02-2023,HCLTECH,NSECM,12.32.02,BUY,1147.925,115,1156.91325275,1141.45345802,225,15.18.02,EXIT,1146.35,1147.8,1148.0,1147.7,1148.0,1146.23189509306,1155.20689083164,1137.25689935448,1156.91325275,,,,,,,,,,Algo1.1,
101,09-02-2023,SBICARD,NSECM,13.28.02,BUY,758.7625,96,766.957135,752.8623628,225,15.18.02,EXIT,757.55,758.95,759.0,758.45,758.8,757.041897233202,765.21794972332,748.865844743083,766.957135,,,,,,,,,,Algo1.1,
102,09-02-2023,ICICIGI,NSECM,12.45.03,BUY,1132.6875,132,1141.556443125,1126.30186095,253,15.18.02,EXIT,1135.0,1132.45,1132.9,1132.45,1132.7,1130.87191201354,1139.7266390846,1122.01718494247,1141.556443125,,,,,,,,,,Algo1.1,
103,10-02-2023,JSWSTEEL,NSECM,10.53.07,SELL,714.1875,115,706.474275,719.741022,29,12.22.03,SL,nil,714.0,714.55,713.2,714.5,716.163137254902,723.897699137255,708.428575372549,,706.474275,,,,,,,,,Algo1.1,
104,10-02-2023,PVR,NSECM,09.57.03,SELL,1700.7375,59,1687.420725375,1710.32557773,29,12.33.02,SL,nil,1702.0,1702.35,1699.6,1700.5,1702.92528735632,1716.25919235632,1689.59138235632,,1687.420725375,,,,,,,,,Algo1.1,
105,10-02-2023,BHARATFORG,NSECM,10.53.04,BUY,870.7625,138,880.166735,863.9914508,57,12.36.02,TGT,nil,870.35,870.9,870.35,870.9,868.689607843137,878.071455607843,859.307760078431,880.166735,,,,,,,,,,Algo1.1,
106,10-02-2023,HCLTECH,NSECM,10.53.06,SELL,1118.95,115,1110.1886215,1125.25819252,85,12.44.03,TGT,nil,1119.4,1119.4,1118.5,1118.95,1120.65490196078,1129.42962984314,1111.88017407843,,1110.1886215,,,,,,,,,Algo1.1,
107,10-02-2023,TECHM,NSECM,10.53.07,BUY,1010.4875,89,1018.399617125,1004.79077567,85,14.03.03,TGT,nil,1010.5,1010.75,1010.3,1010.45,1008.67803921569,1016.57598826275,1000.78009016863,1018.399617125,,,,,,,,,,Algo1.1,
108,10-02-2023,ICICIGI,NSECM,12.18.03,BUY,1144.15,140,1153.1086945,1137.69973996,85,15.11.03,TGT,nil,1144.1,1144.3,1144.1,1144.1,1142.05364891519,1150.99592898619,1133.11136884418,1153.1086945,,,,,,,,,,Algo1.1,
109,10-02-2023,TATACONSUM,NSECM,11.21.02,BUY,724.125,99,731.94555,718.494204,85,15.18.04,EXIT,726.65,724.15,724.2,724.0,724.15,722.450737463127,730.253205427729,714.648269498525,731.94555,,,,,,,,,,Algo1.1,
110,10-02-2023,AXISBANK,NSECM,09.57.02,BUY,869.8,138,879.19384,863.0364352,113,15.18.04,EXIT,867.5,868.8,870.95,868.75,869.75,867.683333333333,877.054313333333,858.312353333333,879.19384,,,,,,,,,,Algo1.1,
